year,marital,divorce,childs,age,educ,sex,race,relig,xmovie,pornlaw,hapmar
1987,married,ds_no,0,25,15,female,black,protestant,x_yes,illegalillegal8,prettyhappy
1973,married,ds_no,2,75,14,male,other,protestant,x_no,illegal,prettyhappy
1989,married,ds_no,2,40,16,female,white,protestant,x_no,illegalillegal8,prettyhappy
1994,married,ds_no,0,46,12,male,white,catholic,x_yes,illegalillegal8,prettyhappy
1975,married,ds_yes,2,46,13,female,white,catholic,x_no,illegalillegal8,prettyhappy
1986,married,ds_no,1,24,12,female,white,protestant,x_no,illegalillegal8,prettyhappy
1987,married,ds_no,9,99,14,female,black,protestant,x_no,illegalillegal8,prettyhappy
1996,married,ds_no,0,25,16,female,white,protestant,x_no,illegalillegal8,prettyhappy
1975,married,ds_no,2,87,13,male,white,protestant,x_no,illegalillegal8,prettyhappy
2006,married,ds_no,3,55,16,male,white,none,x_no,illegalillegal8,prettyhappy
1975,married,ds_no,3,25,12,female,white,protestant,x_no,illegalillegal8,prettyhappy
1976,married,ds_no,3,61,7,female,white,catholic,x_no,illegalillegal8,prettyhappy
2008,married,ds_no,2,71,10,male,white,protestant,x_no,illegalillegal8,prettyhappy
2012,married,ds_yes,2,70,16,female,white,protestant,x_no,illegalillegal8,prettyhappy
1989,married,ds_no,1,60,14,female,white,protestant,x_no,illegal,prettyhappy
2016,married,ds_no,2,77,16,male,white,protestant,x_no,illegal,prettyhappy
2014,married,ds_yes,6,74,13,male,black,protestant,x_no,illegal,prettyhappy
1998,married,ds_no,1,33,20,male,white,protestant,x_yes,illegalillegal8,prettyhappy
2014,married,ds_no,3,56,16,male,white,catholic,x_no,illegalillegal8,prettyhappy
1975,married,ds_no,0,43,12,female,white,protestant,x_no,illegal,prettyhappy
2012,married,ds_no,0,53,12,male,white,none,x_no,illegalillegal8,prettyhappy
1989,married,ds_no,4,62,12,female,white,protestant,x_no,illegalillegal8,prettyhappy
1993,married,ds_no,2,35,13,male,white,catholic,x_no,illegalillegal8,prettyhappy
1973,married,ds_no,2,47,12,female,white,protestant,x_no,illegal,prettyhappy
2000,married,ds_no,3,46,13,female,white,protestant,x_no,illegal,prettyhappy
1983,married,ds_no,1,26,13,male,white,other,x_no,illegalillegal8,prettyhappy
2008,married,ds_no,2,36,12,female,black,none,x_yes,illegalillegal8,prettyhappy
2016,married,ds_no,2,43,16,female,white,none,x_no,illegalillegal8,prettyhappy
1980,married,ds_no,2,25,12,male,white,none,x_yes,illegalillegal8,prettyhappy
2002,married,ds_no,4,24,13,female,white,protestant,x_no,illegal,prettyhappy
1996,married,ds_no,1,45,9,female,black,protestant,x_no,illegalillegal8,prettyhappy
1973,married,ds_no,7,56,11,female,white,protestant,x_no,illegal,prettyhappy
1996,married,ds_no,1,26,14,female,white,protestant,x_no,illegal,prettyhappy
1994,married,ds_no,5,63,16,female,white,catholic,x_no,illegal,prettyhappy
1994,married,ds_no,2,47,13,female,other,catholic,x_no,illegal,prettyhappy
1998,married,ds_no,1,38,14,male,white,none,x_yes,illegalillegal8,prettyhappy
1978,married,ds_no,3,51,16,male,white,protestant,x_no,illegalillegal8,prettyhappy
1987,married,ds_no,3,40,16,male,white,protestant,x_yes,illegalillegal8,prettyhappy
2002,married,ds_no,2,46,13,male,white,protestant,x_no,illegalillegal8,prettyhappy
1988,married,ds_yes,2,35,12,female,white,protestant,x_no,illegalillegal8,prettyhappy
1978,married,ds_yes,1,61,9,female,white,protestant,x_no,illegalillegal8,prettyhappy
2000,married,ds_no,2,28,17,female,white,catholic,x_no,illegalillegal8,prettyhappy
2018,married,ds_no,2,37,16,female,white,none,x_no,illegalillegal8,prettyhappy
1986,married,ds_no,6,51,10,male,white,protestant,x_no,illegal,prettyhappy
1983,married,ds_no,3,49,12,male,white,protestant,x_yes,illegalillegal8,prettyhappy
1983,married,ds_no,2,40,20,male,white,protestant,x_yes,illegalillegal8,prettyhappy
1986,married,ds_no,2,60,8,female,white,catholic,x_no,illegal,prettyhappy
2010,married,ds_no,3,54,14,female,white,none,x_no,illegal,prettyhappy
2006,married,ds_no,2,57,15,female,white,protestant,x_no,illegalillegal8,prettyhappy
1994,married,ds_no,2,23,11,male,white,catholic,x_yes,illegalillegal8,prettyhappy
2012,married,ds_no,0,82,8,male,white,none,x_no,legal,prettyhappy
1991,married,ds_no,2,35,17,female,white,catholic,x_no,illegal,prettyhappy
2008,married,ds_no,4,45,12,male,white,protestant,x_no,illegal,prettyhappy
1988,married,ds_no,0,29,16,female,white,catholic,x_no,illegalillegal8,prettyhappy
2008,married,ds_no,5,82,12,male,white,protestant,x_no,illegal,prettyhappy
1993,married,ds_no,0,29,16,male,white,other,x_no,illegal,prettyhappy
1990,married,ds_no,2,29,12,female,white,protestant,x_no,illegalillegal8,prettyhappy
2002,married,ds_no,1,31,13,female,white,protestant,x_no,illegal,prettyhappy
1975,married,ds_no,2,31,12,female,white,protestant,x_no,illegalillegal8,prettyhappy
1980,married,ds_no,2,34,12,female,white,protestant,x_no,illegalillegal8,prettyhappy
2014,married,ds_no,2,37,18,male,white,protestant,x_no,illegal,prettyhappy
2002,married,ds_no,2,45,17,male,white,protestant,x_no,illegalillegal8,prettyhappy
1978,married,noanswer,2,54,12,female,white,protestant,x_no,illegal,prettyhappy
2010,married,ds_yes,5,53,12,male,white,protestant,x_no,illegalillegal8,prettyhappy
2006,married,ds_yes,1,48,18,female,white,orthodoxchristian,x_no,illegalillegal8,prettyhappy
1980,married,ds_no,3,40,13,female,white,protestant,x_yes,illegal,prettyhappy
1989,married,ds_yes,1,30,12,female,white,protestant,x_no,illegalillegal8,prettyhappy
1993,married,ds_no,2,46,18,male,white,catholic,x_no,illegalillegal8,prettyhappy
1991,married,ds_no,2,32,16,female,black,other,x_no,illegal,prettyhappy
1987,married,ds_yes,3,58,0,male,white,catholic,x_no,illegal,prettyhappy
1994,married,ds_no,1,70,12,female,white,protestant,x_no,illegal,prettyhappy
2008,married,ds_no,3,74,12,female,white,catholic,x_no,illegal,prettyhappy
1996,married,ds_no,2,49,13,male,white,catholic,x_no,illegal,prettyhappy
1973,married,ds_no,4,52,12,female,white,protestant,x_no,illegalillegal8,prettyhappy
1978,married,ds_no,2,26,7,female,white,protestant,x_no,illegalillegal8,prettyhappy
2008,married,ds_no,4,78,12,female,white,protestant,x_no,illegal,prettyhappy
1984,married,ds_no,3,51,3,male,black,protestant,x_no,noanswer,prettyhappy
2008,married,ds_no,2,40,11,male,white,catholic,x_no,illegalillegal8,prettyhappy
1978,married,ds_no,3,39,9,female,white,protestant,x_no,illegalillegal8,prettyhappy
1989,married,ds_no,2,50,12,male,white,protestant,x_no,legal,prettyhappy
1993,married,ds_no,1,39,16,male,white,protestant,x_no,illegalillegal8,prettyhappy
1973,married,ds_no,5,48,10,male,white,catholic,x_no,illegalillegal8,prettyhappy
1973,married,ds_yes,2,30,12,male,black,other,x_yes,illegal,prettyhappy
1996,married,ds_no,1,21,12,male,white,catholic,x_yes,illegalillegal8,prettyhappy
2018,married,ds_no,2,74,12,female,white,catholic,x_no,illegal,prettyhappy
1987,married,ds_yes,4,31,5,male,white,protestant,x_yes,illegalillegal8,prettyhappy
2008,married,ds_no,5,33,11,female,black,protestant,x_no,illegalillegal8,prettyhappy
1998,married,ds_no,1,55,12,female,black,protestant,x_no,illegal,prettyhappy
1976,married,ds_no,3,63,8,female,white,protestant,x_no,illegal,prettyhappy
1978,married,ds_no,5,58,15,male,white,protestant,x_no,illegalillegal8,prettyhappy
1973,married,ds_no,2,36,7,male,other,catholic,x_no,illegal,prettyhappy
2002,married,ds_yes,2,41,12,male,white,catholic,x_yes,illegalillegal8,prettyhappy
1989,married,ds_no,3,63,12,male,white,catholic,x_no,illegal,prettyhappy
1984,married,ds_no,3,53,5,male,white,catholic,x_yes,illegalillegal8,prettyhappy
1983,married,ds_no,2,33,12,female,white,protestant,x_no,illegal,prettyhappy
1996,married,ds_no,2,24,12,female,white,protestant,x_yes,illegalillegal8,prettyhappy
2018,married,ds_yes,4,60,13,female,white,protestant,x_no,illegalillegal8,prettyhappy
2010,married,ds_no,2,58,15,male,white,catholic,x_no,illegalillegal8,prettyhappy
1976,married,ds_no,1,30,14,female,white,protestant,x_no,illegalillegal8,prettyhappy
2000,married,ds_no,1,24,14,male,white,protestant,x_yes,illegalillegal8,prettyhappy
2006,married,ds_no,2,32,9,male,other,catholic,x_no,legal,prettyhappy
1990,married,ds_no,5,42,8,female,white,protestant,x_no,illegalillegal8,prettyhappy
2018,married,ds_no,0,58,14,male,white,catholic,x_no,illegalillegal8,prettyhappy
1976,married,ds_no,2,59,12,female,white,protestant,x_no,illegal,prettyhappy
1976,married,ds_no,2,36,17,male,white,protestant,x_no,illegal,prettyhappy
1978,married,ds_no,0,27,16,male,white,catholic,x_no,illegalillegal8,prettyhappy
2004,married,ds_no,0,27,12,female,other,protestant,x_yes,illegalillegal8,prettyhappy
2000,married,ds_no,3,73,20,male,white,protestant,x_no,illegalillegal8,prettyhappy
2018,married,ds_no,1,63,15,female,white,protestant,x_no,illegalillegal8,prettyhappy
1987,married,ds_yes,1,34,16,male,white,protestant,x_yes,illegalillegal8,prettyhappy
1996,married,ds_no,2,35,14,male,white,other,x_no,illegalillegal8,prettyhappy
1993,married,ds_no,3,77,8,female,white,protestant,x_no,illegalillegal8,prettyhappy
1987,married,ds_no,2,36,16,female,black,protestant,x_no,illegal,prettyhappy
1994,married,ds_yes,1,44,13,male,white,protestant,x_no,illegalillegal8,prettyhappy
2016,married,ds_no,2,29,14,female,white,protestant,x_no,illegalillegal8,prettyhappy
2000,married,ds_yes,4,66,14,male,white,none,x_no,illegalillegal8,prettyhappy
1978,married,ds_no,3,45,20,male,white,protestant,x_no,illegalillegal8,prettyhappy
1996,married,ds_no,4,72,5,male,other,none,x_no,illegal,prettyhappy
1986,married,ds_no,1,32,12,female,white,protestant,x_no,illegal,prettyhappy
2014,married,ds_no,3,45,13,female,white,catholic,x_no,illegal,prettyhappy
2010,married,ds_no,2,59,18,male,white,protestant,x_yes,illegalillegal8,prettyhappy
1978,married,ds_no,3,27,12,female,white,protestant,x_yes,illegal,prettyhappy
1983,married,ds_no,2,37,12,female,white,protestant,x_no,illegalillegal8,prettyhappy
1996,married,ds_no,4,34,16,female,white,catholic,x_no,illegalillegal8,prettyhappy
2000,married,ds_no,2,32,12,male,white,none,x_yes,illegalillegal8,prettyhappy
1975,married,ds_no,2,66,10,female,white,catholic,x_no,illegalillegal8,prettyhappy
1996,married,ds_no,2,47,17,male,white,protestant,x_yes,illegalillegal8,prettyhappy
2008,married,ds_yes,2,52,12,female,white,christian,x_yes,illegalillegal8,prettyhappy
2002,married,ds_yes,0,35,16,female,white,catholic,x_no,illegalillegal8,prettyhappy
1989,married,ds_no,3,34,13,female,white,protestant,x_no,illegalillegal8,prettyhappy
1986,married,ds_no,2,59,8,female,white,protestant,x_no,illegal,prettyhappy
1976,married,ds_no,7,49,10,female,white,protestant,x_yes,illegalillegal8,prettyhappy
2000,married,ds_no,3,54,13,female,white,protestant,x_no,illegal,prettyhappy
1986,married,ds_yes,2,70,12,male,black,protestant,x_no,illegal,prettyhappy
2018,married,ds_yes,3,35,14,female,black,protestant,x_no,illegal,prettyhappy
1989,married,ds_no,5,74,12,male,white,protestant,x_no,illegal,prettyhappy
1986,married,ds_no,0,30,14,female,white,protestant,x_no,illegalillegal8,prettyhappy
1976,married,ds_no,2,37,12,male,white,catholic,x_no,illegal,prettyhappy
1993,married,ds_no,2,45,12,male,white,catholic,x_no,illegal,prettyhappy
2018,married,ds_yes,1,43,16,female,white,catholic,x_no,illegalillegal8,prettyhappy
2006,married,ds_no,2,84,12,female,white,jewish,x_no,illegal,prettyhappy
2012,married,ds_no,1,33,16,female,white,protestant,x_no,illegal,prettyhappy
2016,married,ds_no,2,52,11,female,white,protestant,x_no,illegal,prettyhappy
2018,married,ds_no,2,46,16,female,white,none,x_no,illegalillegal8,prettyhappy
1990,married,ds_no,0,33,17,male,white,protestant,x_no,illegalillegal8,prettyhappy
1983,married,ds_no,3,73,8,male,white,protestant,x_no,illegal,prettyhappy
1975,married,ds_no,3,42,12,female,white,protestant,x_no,illegalillegal8,prettyhappy
2008,married,ds_yes,1,40,14,male,white,protestant,x_no,legal,prettyhappy
1983,married,ds_no,2,45,18,male,white,protestant,x_no,illegal,prettyhappy
2016,married,ds_no,2,38,16,male,white,none,x_no,illegalillegal8,prettyhappy
2012,married,ds_no,0,63,17,male,white,protestant,x_no,illegalillegal8,prettyhappy
1983,married,ds_no,3,60,12,male,white,protestant,x_no,illegal,prettyhappy
2008,married,ds_no,0,29,12,female,white,none,x_yes,illegalillegal8,prettyhappy
1978,married,ds_yes,5,42,10,male,white,protestant,x_yes,illegal,prettyhappy
1973,married,ds_no,3,45,19,male,white,protestant,x_no,illegal,prettyhappy
1976,married,ds_no,3,45,18,male,white,protestant,x_no,illegalillegal8,prettyhappy
1994,married,ds_yes,2,46,12,male,black,protestant,x_no,illegalillegal8,prettyhappy
1990,married,ds_no,4,62,17,female,white,protestant,x_no,illegal,prettyhappy
1996,married,ds_no,3,41,10,male,white,protestant,x_no,illegal,prettyhappy
1984,married,ds_yes,3,37,12,female,white,protestant,x_no,illegal,prettyhappy
1983,married,ds_yes,2,24,10,female,white,protestant,x_no,illegalillegal8,prettyhappy
2006,married,ds_no,4,64,12,female,white,catholic,x_no,legal,prettyhappy
2006,married,ds_no,1,36,12,male,white,protestant,x_no,illegalillegal8,prettyhappy
1978,married,ds_no,1,48,14,male,white,other,x_yes,illegalillegal8,prettyhappy
1990,married,ds_no,5,43,10,female,white,catholic,x_yes,illegalillegal8,prettyhappy
2014,married,ds_no,2,41,15,female,white,protestant,x_no,illegalillegal8,prettyhappy
1978,married,ds_no,8,49,7,male,black,protestant,x_no,illegal,prettyhappy
1980,married,ds_yes,6,47,12,female,white,protestant,x_no,illegalillegal8,prettyhappy
1986,married,ds_no,0,26,11,male,white,catholic,x_no,illegalillegal8,prettyhappy
1991,married,ds_no,5,71,8,male,white,protestant,x_no,illegal,prettyhappy
2006,married,ds_no,2,45,14,male,other,catholic,x_yes,illegalillegal8,prettyhappy
1983,married,ds_no,2,58,12,male,white,catholic,x_no,illegal,prettyhappy
1986,married,ds_no,0,30,12,male,white,none,x_no,illegalillegal8,prettyhappy
2000,married,ds_no,4,44,15,male,white,protestant,x_no,illegal,prettyhappy
2000,married,ds_no,2,52,12,female,other,catholic,x_yes,illegal,prettyhappy
2012,married,ds_yes,2,54,19,male,white,protestant,x_no,illegalillegal8,prettyhappy
1986,married,ds_no,3,33,15,male,white,protestant,x_no,illegal,prettyhappy
1993,married,ds_no,1,35,18,female,white,protestant,x_no,illegalillegal8,prettyhappy
2008,married,ds_yes,1,55,12,female,white,christian,x_no,illegal,prettyhappy
2010,married,ds_yes,2,41,12,male,white,catholic,x_no,illegalillegal8,prettyhappy
1987,married,ds_no,5,74,12,female,white,protestant,x_no,illegal,prettyhappy
1976,married,ds_no,4,53,12,female,white,catholic,x_no,illegalillegal8,prettyhappy
2002,married,ds_no,3,43,20,female,white,protestant,x_no,illegal,prettyhappy
2018,married,ds_no,2,53,16,female,white,catholic,x_no,illegal,prettyhappy
1976,married,ds_no,3,34,6,male,white,other,x_no,illegal,prettyhappy
2010,married,ds_no,2,26,10,male,white,protestant,x_yes,illegalillegal8,prettyhappy
2014,married,ds_yes,3,55,16,male,white,protestant,x_no,illegal,prettyhappy
1996,married,ds_no,0,38,19,male,white,none,x_yes,illegalillegal8,prettyhappy
2004,married,ds_no,3,33,16,female,other,catholic,x_no,illegalillegal8,prettyhappy
2014,married,ds_no,4,50,9,male,white,catholic,x_no,illegalillegal8,prettyhappy
1978,married,ds_no,2,28,12,male,white,protestant,x_no,illegalillegal8,prettyhappy
1975,married,ds_no,2,26,16,female,white,none,x_no,legal,prettyhappy
1993,married,ds_no,5,50,9,female,white,protestant,x_no,illegalillegal8,prettyhappy
2014,married,ds_no,1,40,16,male,other,hinduism,x_yes,illegalillegal8,prettyhappy
1991,married,ds_no,1,40,13,female,white,catholic,x_no,illegal,prettyhappy
1987,married,ds_yes,3,31,14,male,white,protestant,x_no,illegalillegal8,prettyhappy
1993,married,ds_no,0,29,12,male,white,catholic,x_no,illegalillegal8,prettyhappy
1993,married,ds_no,2,36,14,female,white,protestant,x_no,illegal,prettyhappy
1990,married,ds_no,4,58,18,female,white,none,x_no,illegal,prettyhappy
1975,married,ds_no,3,56,12,female,white,protestant,x_no,illegal,prettyhappy
1976,married,ds_no,8,40,12,female,white,catholic,x_no,illegalillegal8,prettyhappy
1983,married,ds_no,2,29,12,female,black,protestant,x_no,illegalillegal8,prettyhappy
2018,married,ds_no,2,69,18,male,white,protestant,x_yes,illegal,prettyhappy
2018,married,ds_yes,4,35,11,female,other,none,x_yes,illegalillegal8,prettyhappy
2012,married,ds_no,3,63,15,female,white,protestant,x_no,illegal,prettyhappy
2016,married,ds_no,2,69,15,female,white,protestant,x_no,illegal,prettyhappy
1978,married,ds_yes,3,55,12,female,white,protestant,x_no,illegal,prettyhappy
1984,married,ds_no,2,25,12,male,white,catholic,x_yes,illegalillegal8,prettyhappy
2004,married,ds_no,3,64,16,male,white,protestant,x_no,illegalillegal8,prettyhappy
2004,married,ds_yes,0,29,12,female,other,protestant,x_no,illegal,prettyhappy
1991,married,ds_no,3,46,12,female,white,catholic,x_no,illegalillegal8,prettyhappy
1986,married,ds_no,7,45,15,female,white,protestant,x_no,illegal,prettyhappy
1993,married,ds_no,1,29,12,female,white,protestant,x_no,illegalillegal8,prettyhappy
1987,married,ds_yes,1,27,12,female,white,protestant,x_no,illegal,prettyhappy
1976,married,ds_no,2,48,9,male,white,protestant,x_yes,illegalillegal8,prettyhappy
1980,married,ds_no,3,39,12,female,white,protestant,x_no,illegalillegal8,prettyhappy
1996,married,ds_yes,3,56,13,male,white,protestant,x_no,illegalillegal8,prettyhappy
1983,married,ds_no,1,28,15,female,white,catholic,x_no,illegalillegal8,prettyhappy
1996,married,ds_yes,4,31,14,female,black,protestant,x_no,illegalillegal8,prettyhappy
1973,married,ds_no,1,30,10,male,black,none,x_no,illegalillegal8,prettyhappy
2008,married,ds_no,1,27,16,female,black,muslim,x_no,illegalillegal8,prettyhappy
1998,married,ds_no,2,33,12,male,white,catholic,x_yes,illegalillegal8,prettyhappy
1975,married,ds_yes,2,36,12,male,black,none,x_yes,illegalillegal8,prettyhappy
1980,married,ds_no,2,27,13,male,white,protestant,x_no,illegalillegal8,prettyhappy
2014,married,ds_yes,2,41,12,female,white,christian,x_no,illegal,prettyhappy
1998,married,ds_no,4,63,15,female,white,jewish,x_no,illegalillegal8,prettyhappy
1998,married,ds_yes,4,35,10,male,white,catholic,x_no,illegalillegal8,prettyhappy
1973,married,ds_no,6,29,99,female,white,catholic,x_no,illegalillegal8,prettyhappy
1984,married,ds_no,2,36,16,female,black,catholic,x_no,illegal,prettyhappy
1996,married,ds_yes,0,40,16,female,white,protestant,x_no,illegalillegal8,prettyhappy
