work,fnlwgt,education,marital,occupation,sex,capitalgain,capitalloss,hoursperweek,race,income
State-gov,184018,edu3,Married,Machine-op-inspct,Male,0,0,38,White,>50K
Private,186144,edu2,Married,Craft-repair,Male,0,0,40,White,>50K
Private,387568,edu1,Single,Sales,Male,0,0,10,White,<=50K
Private,309580,edu2,Single,Adm-clerical,Male,0,0,40,White,<=50K
Private,283237,edu2,Single,Machine-op-inspct,Male,0,0,40,White,<=50K
Private,95566,edu2,Married,Sales,Female,0,0,22,Other,<=50K
Private,110476,edu2,Married,Adm-clerical,Male,0,0,40,White,<=50K
Private,164416,edu3,Married,Sales,Male,0,0,45,White,>50K
Federal-gov,72808,edu1,Single,Adm-clerical,Female,0,0,42,White,<=50K
Private,150098,edu2,Married,Sales,Male,0,0,50,Black,>50K
Private,209184,edu3,Married,Sales,Male,0,0,40,Other,<=50K
Private,114838,edu3,Single,Prof-specialty,Female,0,0,8,White,<=50K
Private,201156,edu2,Single,Machine-op-inspct,Female,0,0,55,White,>50K
Self-emp-not-inc,192053,edu1,Married,Exec-managerial,Male,0,0,55,White,>50K
Private,47429,edu2,Married,Adm-clerical,Female,0,0,40,White,>50K
Private,126675,edu2,Single,Craft-repair,Male,0,2205,40,White,<=50K
Private,168330,edu2,Married,Craft-repair,Male,2829,0,40,White,<=50K
Private,127651,edu2,Married,Exec-managerial,Male,0,0,45,White,>50K
Private,211046,edu2,Single,Sales,Female,2463,0,40,White,<=50K
Self-emp-not-inc,581025,edu1,Single,Other-service,Male,0,0,38,Black,<=50K
Self-emp-inc,179951,edu3,Married,Exec-managerial,Male,0,0,40,White,<=50K
Private,184078,edu1,Single,Machine-op-inspct,Female,0,0,40,White,<=50K
Local-gov,178222,edu3,Single,Prof-specialty,Female,0,0,60,White,<=50K
Private,334368,edu2,Single,Adm-clerical,Female,0,0,40,White,<=50K
Private,111520,edu1,Single,Machine-op-inspct,Female,0,0,40,White,<=50K
Private,275446,edu2,Single,Machine-op-inspct,Male,0,0,40,Black,<=50K
Private,102476,edu3,Single,Prof-specialty,Male,10520,0,64,White,>50K
Self-emp-not-inc,247337,edu2,Married,Sales,Male,0,0,72,White,<=50K
Self-emp-not-inc,795830,edu1,Single,Other-service,Female,0,0,30,White,<=50K
Private,188246,edu2,Married,Craft-repair,Male,0,0,40,White,<=50K
Private,121904,edu2,Single,Other-service,Female,0,0,28,White,<=50K
Private,255822,edu1,Married,Handlers-cleaners,Male,0,0,40,White,<=50K
Self-emp-not-inc,140752,edu2,Married,Sales,Male,0,0,50,White,>50K
Local-gov,142756,edu3,Single,Prof-specialty,Female,0,0,50,White,<=50K
Self-emp-not-inc,405644,edu2,Married,Craft-repair,Male,0,0,35,White,<=50K
Private,59469,edu3,Married,Tech-support,Male,0,0,40,White,<=50K
Private,177955,edu1,Single,Priv-house-serv,Female,2176,0,40,White,<=50K
Federal-gov,255386,edu2,Married,Adm-clerical,Male,0,0,40,Asian-Pac-Islander,<=50K
Private,118736,edu3,Single,Prof-specialty,Female,0,0,20,White,<=50K
Private,154076,edu2,Married,Handlers-cleaners,Male,0,0,40,White,>50K
Private,99844,edu3,Single,Prof-specialty,Male,0,0,60,White,<=50K
Self-emp-not-inc,34918,edu3,Single,Other-service,Female,0,0,38,White,<=50K
Private,152234,edu2,Married,Exec-managerial,Male,99999,0,40,Asian-Pac-Islander,>50K
Local-gov,188950,edu2,Single,Protective-serv,Male,0,0,25,White,<=50K
Private,162282,edu3,Single,Handlers-cleaners,Male,0,0,25,White,<=50K
Private,310632,edu2,Married,Craft-repair,Male,0,0,40,Black,>50K
Private,163003,edu3,Single,Exec-managerial,Female,0,0,40,Asian-Pac-Islander,<=50K
Private,170301,edu3,Single,Prof-specialty,Female,0,0,45,White,<=50K
Private,355459,edu1,Single,Priv-house-serv,Female,0,0,35,Black,<=50K
Self-emp-not-inc,112650,edu1,Single,Craft-repair,Male,0,0,40,White,<=50K
Private,162098,edu2,Single,Adm-clerical,Female,0,0,30,White,<=50K
Private,155434,edu2,Married,Handlers-cleaners,Male,0,0,40,White,>50K
Private,71221,edu2,Single,Machine-op-inspct,Female,0,0,60,White,<=50K
Self-emp-inc,223215,edu3,Married,Exec-managerial,Male,0,1977,50,White,>50K
Private,26781,edu2,Married,Farming-fishing,Male,0,0,40,Amer-Indian-Eskimo,<=50K
Private,211293,edu2,Single,Sales,Female,0,0,14,Black,<=50K
Private,195956,edu3,Single,Tech-support,Female,0,0,35,White,<=50K
Private,190916,edu2,Single,Tech-support,Female,0,0,40,White,<=50K
Local-gov,660461,edu2,Single,Adm-clerical,Female,0,0,20,Black,<=50K
Private,251521,edu1,Single,Adm-clerical,Female,0,0,35,White,<=50K
Private,217743,edu1,Single,Sales,Female,0,0,40,White,<=50K
Private,334744,edu3,Married,Adm-clerical,Male,0,0,50,White,>50K
Private,208513,edu2,Single,Craft-repair,Male,0,0,40,White,<=50K
Private,143486,edu3,Married,Sales,Male,0,0,40,White,>50K
Private,72630,edu3,Single,Exec-managerial,Male,14084,0,50,White,>50K
Private,129020,edu2,Married,Exec-managerial,Male,0,0,40,White,<=50K
Private,127601,edu2,Married,Handlers-cleaners,Female,0,0,35,White,<=50K
Private,216149,edu3,Single,Prof-specialty,Male,0,0,70,White,>50K
Private,292603,edu2,Single,Other-service,Female,0,0,30,Black,<=50K
Private,101978,edu2,Single,Transport-moving,Male,0,0,50,White,<=50K
Private,424478,edu2,Married,Craft-repair,Male,0,0,45,Black,>50K
Private,209894,edu2,Single,Other-service,Female,0,0,38,White,<=50K
Private,104334,edu2,Married,Sales,Male,0,0,50,White,>50K
Self-emp-not-inc,177271,edu3,Married,Prof-specialty,Male,0,0,35,White,<=50K
Private,142528,edu2,Single,Sales,Male,0,0,20,White,<=50K
Self-emp-not-inc,155343,edu2,Single,Farming-fishing,Male,0,0,72,White,<=50K
Self-emp-not-inc,352196,edu2,Single,Other-service,Female,0,0,22,White,<=50K
Private,371987,edu2,Single,Adm-clerical,Female,0,0,40,White,<=50K
Private,272913,edu2,Married,Adm-clerical,Male,0,0,30,White,<=50K
Private,36480,edu2,Married,Exec-managerial,Male,0,0,40,White,<=50K
Private,32365,edu2,Single,Protective-serv,Male,0,0,40,White,<=50K
Private,207157,edu2,Single,Other-service,Female,0,0,40,White,<=50K
Private,340899,edu3,Single,Prof-specialty,Male,0,1590,80,White,<=50K
Private,278228,edu3,Married,Exec-managerial,Male,0,0,50,White,>50K
Private,200246,edu3,Married,Exec-managerial,Male,0,0,40,White,>50K
Private,157786,edu3,Married,Exec-managerial,Male,0,1902,55,White,>50K
Private,211129,edu3,Single,Sales,Female,0,0,35,White,<=50K
Local-gov,300681,edu2,Married,Protective-serv,Male,7298,0,35,Black,>50K
Federal-gov,351141,edu2,Married,Tech-support,Male,0,0,40,White,<=50K
Private,197860,edu2,Single,Other-service,Male,0,0,40,White,<=50K
Private,170540,edu2,Single,Adm-clerical,Female,0,0,40,White,<=50K
Private,208405,edu3,Married,Prof-specialty,Male,0,0,50,White,>50K
Private,34722,edu2,Married,Sales,Male,0,0,55,White,<=50K
Private,114746,edu2,Single,Handlers-cleaners,Female,0,0,60,Asian-Pac-Islander,<=50K
Private,187815,edu3,Married,Exec-managerial,Male,0,0,45,White,>50K
State-gov,21838,edu3,Married,Prof-specialty,Male,7688,0,50,White,>50K
Private,264961,edu2,Single,Craft-repair,Male,0,0,45,White,<=50K
Private,350538,edu1,Single,Other-service,Male,0,0,25,White,<=50K
Private,121712,edu3,Single,Craft-repair,Male,0,0,40,White,<=50K
Local-gov,191088,edu3,Single,Prof-specialty,Female,2354,0,60,White,<=50K
State-gov,182271,edu2,Single,Protective-serv,Male,0,0,40,White,<=50K
Private,29235,edu2,Single,Adm-clerical,Female,0,0,20,White,<=50K
Private,53956,edu3,Single,Sales,Male,0,1980,56,White,<=50K
Private,141511,edu3,Married,Exec-managerial,Male,0,0,40,White,>50K
Self-emp-inc,171041,edu3,Single,Handlers-cleaners,Male,0,0,40,White,<=50K
Private,154076,edu2,Married,Adm-clerical,Male,0,0,50,White,>50K
Private,165517,edu3,Married,Prof-specialty,Female,0,0,40,White,>50K
Local-gov,195519,edu3,Single,Prof-specialty,Female,0,0,25,White,<=50K
Private,204322,edu3,Married,Tech-support,Male,5013,0,40,White,<=50K
Private,190562,edu2,Single,Machine-op-inspct,Male,0,0,56,White,<=50K
Private,284095,edu2,Single,Sales,Female,0,0,37,White,<=50K
Private,102569,edu3,Married,Adm-clerical,Male,0,0,40,White,>50K
Self-emp-not-inc,182752,edu3,Married,Prof-specialty,Female,0,0,35,White,>50K
Private,209174,edu3,Married,Exec-managerial,Male,0,0,70,White,>50K
Private,274228,edu2,Single,Other-service,Male,0,0,65,White,<=50K
Private,188507,edu1,Single,Machine-op-inspct,Female,0,0,40,White,<=50K
State-gov,349795,edu3,Married,Protective-serv,Male,0,0,40,White,<=50K
Private,50316,edu2,Single,Exec-managerial,Male,0,0,40,White,<=50K
Private,113061,edu2,Married,Craft-repair,Male,0,0,40,White,<=50K
Private,70943,edu2,Married,Machine-op-inspct,Male,5178,0,40,White,>50K
Private,145389,edu2,Married,Sales,Female,0,0,40,White,<=50K
Private,111483,edu3,Married,Exec-managerial,Male,7298,0,40,White,>50K
Private,301031,edu2,Married,Transport-moving,Male,0,0,40,Black,<=50K
Private,76860,edu2,Married,Handlers-cleaners,Male,0,0,8,Asian-Pac-Islander,<=50K
Private,147280,edu3,Married,Exec-managerial,Male,0,0,60,White,>50K
Private,87605,edu2,Single,Other-service,Female,0,0,40,Black,<=50K
Private,368005,edu1,Married,Craft-repair,Male,0,0,40,White,<=50K
Self-emp-inc,30529,edu3,Married,Sales,Male,0,2415,50,White,>50K
Private,286166,edu2,Single,Sales,Male,0,0,60,White,<=50K
Private,169583,edu2,Single,Sales,Female,0,0,35,White,<=50K
Private,297847,edu2,Single,Other-service,Female,0,2001,40,Black,<=50K
Self-emp-not-inc,75417,edu2,Single,Other-service,Female,0,0,8,White,<=50K
Private,108914,edu2,Married,Handlers-cleaners,Male,0,0,40,White,<=50K
Private,19491,edu2,Single,Sales,Male,2202,0,40,White,<=50K
Self-emp-inc,298624,edu2,Married,Exec-managerial,Male,0,0,30,White,>50K
Self-emp-not-inc,37302,edu1,Married,Exec-managerial,Male,0,0,50,White,<=50K
Private,35865,edu2,Single,Other-service,Female,0,0,30,White,<=50K
Private,438429,edu2,Single,Adm-clerical,Female,0,0,40,White,<=50K
Private,141272,edu2,Married,Adm-clerical,Female,0,0,40,White,>50K
Self-emp-inc,165981,edu2,Married,Farming-fishing,Male,0,0,60,White,<=50K
Private,501671,edu2,Single,Machine-op-inspct,Male,0,0,48,Black,<=50K
Federal-gov,32950,edu3,Single,Exec-managerial,Female,0,0,40,Black,<=50K
Private,185952,edu3,Single,Prof-specialty,Male,0,0,30,White,<=50K
Private,529223,edu3,Single,Sales,Male,0,0,10,Black,<=50K
Private,111468,edu2,Single,Adm-clerical,Female,3325,0,40,White,<=50K
Self-emp-not-inc,376957,edu1,Married,Craft-repair,Male,0,0,6,Black,<=50K
Private,56150,edu2,Married,Sales,Male,0,0,40,White,<=50K
Private,125228,edu2,Married,Sales,Male,0,0,50,White,<=50K
Private,167336,edu2,Married,Exec-managerial,Female,0,0,45,White,>50K
Private,219446,edu1,Married,Exec-managerial,Male,0,0,54,White,<=50K
Private,195878,edu1,Married,Farming-fishing,Male,0,0,40,White,<=50K
Private,122048,edu3,Single,Adm-clerical,Female,4416,0,40,White,<=50K
Private,245317,edu2,Married,Sales,Male,0,0,50,White,<=50K
Local-gov,163205,edu2,Single,Other-service,Female,0,0,53,White,<=50K
Self-emp-not-inc,203784,edu3,Married,Farming-fishing,Male,0,0,62,White,<=50K
Self-emp-not-inc,366089,edu3,Married,Prof-specialty,Male,15024,0,40,White,>50K
Private,135840,edu3,Married,Prof-specialty,Male,0,0,55,White,>50K
Private,92143,edu3,Married,Exec-managerial,Female,7688,0,55,White,>50K
Private,77391,edu2,Married,Transport-moving,Male,0,0,40,White,<=50K
Private,186672,edu2,Single,Adm-clerical,Male,0,0,40,Black,<=50K
Private,103948,edu2,Married,Handlers-cleaners,Male,0,0,40,White,<=50K
Private,103345,edu3,Married,Exec-managerial,Male,0,0,40,White,>50K
Local-gov,142719,edu3,Married,Prof-specialty,Male,0,0,40,White,>50K
Private,118786,edu3,Single,Sales,Male,0,0,20,White,<=50K
Local-gov,31171,edu2,Single,Craft-repair,Male,0,1590,40,White,<=50K
Self-emp-not-inc,165315,edu2,Married,Sales,Male,0,0,35,White,>50K
Private,165484,edu3,Single,Sales,Male,0,0,65,White,>50K
Private,207513,edu2,Married,Craft-repair,Male,0,0,56,White,<=50K
Private,81132,edu1,Married,Handlers-cleaners,Male,7298,0,40,Asian-Pac-Islander,>50K
Private,177413,edu2,Married,Machine-op-inspct,Male,0,0,40,White,>50K
Private,242619,edu3,Single,Prof-specialty,Male,4650,0,40,White,<=50K
Self-emp-not-inc,141702,edu2,Single,Sales,Male,0,0,60,White,<=50K
Self-emp-not-inc,92162,edu2,Single,Craft-repair,Male,0,0,40,White,<=50K
Private,228516,edu2,Single,Other-service,Male,0,0,20,White,<=50K
Private,93639,edu3,Married,Exec-managerial,Female,0,0,43,White,<=50K
Private,196029,edu3,Married,Transport-moving,Male,0,0,48,White,>50K
Private,144778,edu3,Married,Sales,Male,0,0,40,White,>50K
Private,196943,edu3,Married,Prof-specialty,Male,0,0,40,White,>50K
Private,218630,edu2,Married,Machine-op-inspct,Male,0,0,40,White,>50K
Private,176131,edu2,Married,Exec-managerial,Male,0,0,40,Black,<=50K
Private,331776,edu2,Married,Machine-op-inspct,Male,0,0,40,White,<=50K
Self-emp-not-inc,24763,edu3,Single,Craft-repair,Male,0,0,65,White,<=50K
Self-emp-not-inc,80145,edu2,Married,Craft-repair,Male,0,0,40,White,<=50K
State-gov,186934,edu2,Married,Other-service,Male,0,0,40,White,<=50K
Private,24008,edu2,Single,Handlers-cleaners,Male,0,0,24,White,<=50K
Private,159770,edu3,Married,Exec-managerial,Male,0,0,40,White,>50K
Private,227128,edu1,Married,Craft-repair,Male,0,0,40,White,<=50K
Private,133937,edu3,Married,Prof-specialty,Male,0,0,40,White,>50K
Private,498079,edu3,Single,Exec-managerial,Female,0,0,40,White,<=50K
Private,47907,edu3,Single,Adm-clerical,Female,0,0,40,White,<=50K
Private,236421,edu1,Single,Other-service,Male,0,0,40,Black,<=50K
Private,334096,edu2,Single,Handlers-cleaners,Female,0,0,25,White,<=50K
Private,163847,edu3,Married,Farming-fishing,Male,0,0,45,White,>50K
Local-gov,375675,edu1,Married,Other-service,Male,0,0,35,White,>50K
Private,70282,edu3,Single,Sales,Female,0,0,40,Black,<=50K
Private,226267,edu3,Married,Sales,Male,0,0,40,White,<=50K
Private,88676,edu2,Single,Handlers-cleaners,Male,0,0,40,White,<=50K
Local-gov,248748,edu3,Single,Prof-specialty,Female,0,0,40,Black,<=50K
Private,180195,edu3,Married,Prof-specialty,Male,99999,0,50,White,>50K
Local-gov,97277,edu3,Single,Prof-specialty,Female,0,0,40,White,<=50K
Private,241731,edu2,Single,Other-service,Male,0,0,40,Black,<=50K
Private,257849,edu2,Married,Exec-managerial,Male,0,0,40,White,<=50K
Private,188914,edu2,Single,Machine-op-inspct,Female,0,0,40,Black,<=50K
Self-emp-not-inc,169112,edu3,Married,Exec-managerial,Male,0,0,40,White,>50K
Local-gov,242670,edu2,Single,Adm-clerical,Female,0,0,40,White,<=50K
Private,721161,edu2,Single,Machine-op-inspct,Male,0,0,40,Black,<=50K
Private,122489,edu3,Single,Exec-managerial,Female,0,1726,60,White,<=50K
Private,202033,edu3,Married,Transport-moving,Male,0,0,40,White,>50K
Self-emp-not-inc,99927,edu2,Single,Tech-support,Female,0,0,45,White,<=50K
Self-emp-not-inc,345420,edu1,Single,Farming-fishing,Male,0,0,50,White,<=50K
Private,44907,edu3,Single,Tech-support,Female,0,0,45,White,<=50K
Local-gov,211666,edu3,Single,Prof-specialty,Female,0,0,40,White,>50K
Private,257758,edu3,Married,Prof-specialty,Male,0,0,40,White,>50K
Self-emp-not-inc,322789,edu2,Married,Farming-fishing,Male,0,0,35,Amer-Indian-Eskimo,<=50K
Private,140164,edu1,Single,Sales,Female,0,0,40,White,<=50K
Self-emp-not-inc,29019,edu2,Married,Other-service,Female,0,0,55,White,<=50K
Private,215476,edu2,Single,Handlers-cleaners,Female,0,0,30,Black,<=50K
Private,123833,edu1,Single,Machine-op-inspct,Male,0,0,40,White,<=50K
Self-emp-not-inc,198493,edu2,Married,Prof-specialty,Male,0,0,60,White,<=50K
Federal-gov,78307,edu3,Married,Prof-specialty,Male,0,0,40,White,<=50K
Private,101562,edu2,Single,Adm-clerical,Female,0,0,40,White,<=50K
Self-emp-not-inc,104118,edu2,Single,Exec-managerial,Male,0,0,40,White,<=50K
Private,279272,edu3,Single,Transport-moving,Male,0,0,60,Black,<=50K
Self-emp-inc,25005,edu2,Married,Exec-managerial,Male,0,0,40,White,<=50K
Private,98524,edu3,Single,Exec-managerial,Male,0,0,40,White,>50K
Private,195602,edu3,Married,Craft-repair,Male,0,0,44,White,<=50K
Private,241350,edu3,Married,Craft-repair,Male,0,0,45,White,>50K
Self-emp-not-inc,171840,edu2,Single,Prof-specialty,Female,0,0,16,White,<=50K
Private,237258,edu3,Single,Exec-managerial,Male,27828,0,48,White,>50K
Federal-gov,221532,edu3,Married,Craft-repair,Male,0,0,40,White,>50K
Private,149220,edu3,Single,Other-service,Female,0,0,40,Black,<=50K
State-gov,143517,edu3,Single,Exec-managerial,Male,0,0,40,White,<=50K
Self-emp-not-inc,90021,edu2,Married,Craft-repair,Male,0,0,30,White,<=50K
Private,418901,edu2,Married,Craft-repair,Male,0,0,40,Other,<=50K
Self-emp-inc,187652,edu2,Single,Exec-managerial,Male,0,0,78,White,>50K
Private,194654,edu2,Married,Protective-serv,Male,0,0,40,White,<=50K
Private,187167,edu2,Single,Exec-managerial,Female,0,0,40,White,<=50K
Private,220931,edu2,Single,Adm-clerical,Female,0,0,32,White,<=50K
Private,55720,edu3,Married,Exec-managerial,Male,0,0,45,White,>50K
Private,247564,edu2,Single,Craft-repair,Male,0,0,40,White,<=50K
Federal-gov,39110,edu1,Single,Adm-clerical,Female,0,0,8,White,<=50K
Private,110145,edu2,Married,Adm-clerical,Male,0,0,40,White,<=50K
Private,124685,edu2,Married,Exec-managerial,Male,0,0,55,Amer-Indian-Eskimo,<=50K
Private,190228,edu2,Single,Other-service,Male,0,0,60,White,<=50K
Private,205235,edu2,Married,Transport-moving,Male,0,0,60,White,>50K
Private,188923,edu2,Single,Other-service,Female,0,0,37,White,<=50K
Local-gov,99666,edu2,Married,Transport-moving,Male,0,0,55,White,<=50K
Private,258509,edu2,Single,Transport-moving,Male,0,0,24,Black,<=50K
Private,85632,edu2,Married,Adm-clerical,Female,0,0,40,White,>50K
Self-emp-not-inc,123011,edu2,Married,Craft-repair,Male,15024,0,52,White,>50K
Private,197651,edu2,Single,Sales,Female,0,0,40,White,<=50K
Private,204314,edu2,Married,Other-service,Female,0,0,38,Black,>50K
State-gov,74163,edu3,Single,Prof-specialty,Female,0,0,40,White,<=50K
Private,435638,edu2,Single,Machine-op-inspct,Male,0,0,40,White,<=50K
State-gov,37314,edu3,Single,Prof-specialty,Male,0,0,55,White,<=50K
Local-gov,180096,edu3,Married,Prof-specialty,Male,0,0,35,White,<=50K
Private,73292,edu2,Married,Other-service,Male,0,0,40,White,<=50K
Private,91189,edu2,Single,Adm-clerical,Male,0,0,40,White,<=50K
Private,148549,edu3,Married,Exec-managerial,Male,0,1902,50,White,>50K
Private,199058,edu3,Married,Prof-specialty,Male,0,0,60,White,>50K
Private,155475,edu2,Married,Sales,Male,0,0,40,White,<=50K
Private,328301,edu2,Single,Sales,Female,0,0,40,White,<=50K
Private,140798,edu3,Single,Adm-clerical,Female,0,0,40,White,<=50K
Private,266828,edu2,Single,Craft-repair,Male,1848,0,40,White,<=50K
Local-gov,96190,edu2,Married,Adm-clerical,Female,0,0,40,White,<=50K
Private,385092,edu2,Single,Prof-specialty,Female,0,0,36,White,<=50K
Private,188615,edu2,Married,Craft-repair,Male,0,0,40,White,>50K
State-gov,147206,edu3,Married,Exec-managerial,Male,0,0,40,White,>50K
Private,174353,edu2,Single,Exec-managerial,Male,0,0,40,White,<=50K
Private,237295,edu2,Single,Other-service,Female,0,0,40,White,<=50K
Private,419146,edu1,Single,Other-service,Male,0,0,75,White,<=50K
Private,403782,edu3,Single,Sales,Male,0,0,45,White,<=50K
Self-emp-inc,379819,edu2,Married,Sales,Male,10566,0,40,White,<=50K
Private,151584,edu3,Married,Sales,Male,0,0,30,White,>50K
Private,195248,edu2,Single,Sales,Female,0,0,20,Other,<=50K
Private,319733,edu3,Married,Machine-op-inspct,Male,0,0,40,White,>50K
Private,177722,edu2,Single,Other-service,Female,0,0,20,White,<=50K
Private,193132,edu1,Single,Other-service,Female,0,0,30,Black,<=50K
Local-gov,86643,edu2,Married,Protective-serv,Male,0,0,48,White,<=50K
Self-emp-not-inc,105838,edu3,Married,Exec-managerial,Male,0,0,35,White,<=50K
Private,308647,edu3,Married,Tech-support,Male,0,1887,40,White,>50K
State-gov,172348,edu2,Single,Adm-clerical,Female,0,0,20,White,<=50K
Private,225385,edu2,Single,Machine-op-inspct,Female,0,0,40,White,<=50K
Self-emp-inc,265917,edu2,Married,Exec-managerial,Male,0,0,40,White,>50K
Self-emp-inc,107909,edu3,Married,Sales,Male,0,0,40,White,>50K
Private,210150,edu2,Single,Adm-clerical,Female,0,0,40,White,<=50K
Private,65325,edu3,Married,Adm-clerical,Male,0,0,50,White,<=50K
Self-emp-inc,33729,edu3,Married,Sales,Male,0,0,45,White,>50K
