work,fnlwgt,education,marital,occupation,sex,capitalgain,capitalloss,hoursperweek,race,income
Private,166691,edu2,Single,Exec-managerial,Female,0,0,40,White,<=50K
Local-gov,33373,edu3,Single,Prof-specialty,Female,0,0,40,White,<=50K
Private,279231,edu3,Married,Sales,Male,0,1977,40,White,>50K
Private,104068,edu2,Single,Prof-specialty,Female,0,0,40,Amer-Indian-Eskimo,<=50K
Private,419984,edu2,Single,Other-service,Female,0,0,25,White,<=50K
Private,209770,edu3,Single,Prof-specialty,Female,0,0,8,White,<=50K
Private,312157,edu2,Single,Prof-specialty,Female,0,0,40,White,<=50K
Local-gov,176557,edu3,Single,Prof-specialty,Female,0,0,50,White,<=50K
Private,36601,edu3,Single,Prof-specialty,Female,0,0,50,White,<=50K
Private,90159,edu3,Married,Prof-specialty,Female,0,0,32,White,>50K
Private,329530,edu1,Single,Priv-house-serv,Male,0,0,40,White,<=50K
Private,100375,edu2,Married,Farming-fishing,Male,0,0,40,White,<=50K
Private,206947,edu2,Single,Adm-clerical,Female,0,0,50,White,<=50K
Private,214635,edu2,Single,Craft-repair,Male,0,0,40,White,<=50K
Private,214134,edu1,Single,Transport-moving,Male,0,0,84,Amer-Indian-Eskimo,<=50K
Private,99340,edu1,Single,Machine-op-inspct,Female,0,0,40,White,<=50K
Local-gov,145178,edu2,Married,Other-service,Female,0,0,38,Black,>50K
Private,32709,edu3,Married,Tech-support,Female,0,0,40,White,>50K
State-gov,111363,edu3,Married,Prof-specialty,Male,0,0,75,White,>50K
Private,98675,edu1,Single,Other-service,Female,0,0,20,White,<=50K
Private,126991,edu2,Single,Other-service,Female,0,0,20,Black,<=50K
Private,196342,edu3,Single,Prof-specialty,Male,0,0,40,White,>50K
Private,121287,edu2,Single,Machine-op-inspct,Male,0,0,40,White,<=50K
Private,168817,edu2,Single,Machine-op-inspct,Male,0,0,40,White,<=50K
Private,123833,edu1,Married,Machine-op-inspct,Male,0,0,40,White,<=50K
Self-emp-not-inc,357962,edu1,Single,Craft-repair,Male,0,0,40,White,<=50K
Self-emp-not-inc,108198,edu2,Single,Craft-repair,Male,0,0,15,Amer-Indian-Eskimo,<=50K
Private,111963,edu2,Married,Prof-specialty,Male,0,0,16,White,<=50K
Private,197252,edu1,Married,Other-service,Male,0,0,40,White,<=50K
Private,242804,edu2,Single,Handlers-cleaners,Male,0,0,40,White,<=50K
Private,201901,edu2,Single,Handlers-cleaners,Female,0,1719,15,White,<=50K
Private,128831,edu2,Married,Machine-op-inspct,Male,0,0,40,White,<=50K
Federal-gov,188047,edu2,Married,Adm-clerical,Male,0,0,40,Black,<=50K
Self-emp-not-inc,239061,edu3,Single,Prof-specialty,Female,0,0,20,White,<=50K
Local-gov,135056,edu2,Single,Adm-clerical,Female,0,0,35,White,<=50K
Private,256179,edu2,Married,Machine-op-inspct,Female,0,0,48,Black,>50K
Private,179423,edu2,Single,Adm-clerical,Female,0,0,40,White,<=50K
Private,200453,edu2,Married,Craft-repair,Male,15024,0,40,White,>50K
Private,225768,edu3,Married,Craft-repair,Male,0,0,40,Black,>50K
Self-emp-not-inc,34722,edu3,Married,Adm-clerical,Male,0,0,40,White,<=50K
Local-gov,224058,edu1,Single,Transport-moving,Male,0,0,20,Black,<=50K
Private,240043,edu1,Married,Adm-clerical,Female,0,0,30,Black,<=50K
Private,54318,edu2,Married,Craft-repair,Male,0,0,40,White,>50K
Private,96062,edu2,Married,Exec-managerial,Male,0,1740,40,White,<=50K
Private,173613,edu2,Single,Sales,Female,0,0,30,White,<=50K
Private,265077,edu3,Single,Adm-clerical,Female,1055,0,10,White,<=50K
Private,174102,edu2,Single,Craft-repair,Male,0,0,40,White,<=50K
Private,123868,edu2,Married,Sales,Male,0,0,40,White,<=50K
Private,153685,edu1,Single,Machine-op-inspct,Female,0,0,52,Black,<=50K
Private,357059,edu2,Single,Adm-clerical,Female,0,0,35,White,<=50K
Private,172496,edu3,Single,Sales,Male,0,0,30,White,<=50K
Private,187485,edu2,Married,Exec-managerial,Male,0,0,45,White,>50K
Self-emp-not-inc,225165,edu1,Married,Craft-repair,Male,0,0,55,White,<=50K
Local-gov,75785,edu1,Married,Other-service,Male,0,0,40,White,<=50K
Private,115880,edu2,Married,Exec-managerial,Male,3818,0,40,White,<=50K
Federal-gov,214542,edu2,Single,Handlers-cleaners,Female,0,0,40,Black,<=50K
Self-emp-inc,103948,edu2,Married,Sales,Male,0,0,60,White,>50K
Private,208946,edu2,Single,Adm-clerical,Male,0,0,32,White,<=50K
Local-gov,74660,edu2,Single,Prof-specialty,Male,0,0,40,White,<=50K
Private,167515,edu2,Married,Prof-specialty,Male,0,1977,50,White,>50K
Private,130125,edu1,Single,Other-service,Female,1055,0,20,Amer-Indian-Eskimo,<=50K
Private,82242,edu3,Single,Prof-specialty,Male,27828,0,45,White,>50K
Private,220001,edu2,Single,Farming-fishing,Male,0,0,50,White,<=50K
Private,99212,edu2,Married,Machine-op-inspct,Male,0,0,35,White,<=50K
Private,202856,edu2,Single,Adm-clerical,Female,0,0,36,White,<=50K
Private,41888,edu2,Married,Transport-moving,Male,0,2415,70,Black,>50K
Private,276345,edu2,Single,Prof-specialty,Female,0,0,50,White,<=50K
Private,110402,edu3,Married,Machine-op-inspct,Male,0,0,40,White,<=50K
Private,427686,edu1,Married,Handlers-cleaners,Male,0,0,40,White,<=50K
Private,166371,edu2,Single,Tech-support,Male,0,0,60,White,<=50K
Private,180299,edu2,Married,Transport-moving,Male,0,0,70,White,<=50K
Private,213615,edu2,Married,Craft-repair,Male,0,0,40,White,>50K
Self-emp-not-inc,55363,edu2,Married,Craft-repair,Male,3411,0,40,White,<=50K
Private,185400,edu1,Married,Transport-moving,Male,0,0,70,White,<=50K
Private,35595,edu3,Married,Tech-support,Male,0,0,40,White,<=50K
Private,179869,edu2,Married,Craft-repair,Male,0,0,40,White,>50K
Local-gov,62701,edu2,Single,Exec-managerial,Male,6849,0,40,White,<=50K
Private,419732,edu2,Single,Other-service,Female,0,0,38,White,<=50K
Private,160362,edu3,Married,Adm-clerical,Male,0,0,40,White,>50K
Private,262478,edu2,Single,Farming-fishing,Male,0,0,30,Black,<=50K
Self-emp-not-inc,220342,edu1,Married,Transport-moving,Male,0,0,30,White,<=50K
Private,105422,edu2,Single,Transport-moving,Male,0,0,50,White,<=50K
Private,177761,edu2,Married,Farming-fishing,Male,0,0,50,Other,<=50K
Private,112115,edu2,Married,Sales,Male,0,0,40,White,<=50K
Private,160035,edu2,Married,Craft-repair,Male,3908,0,55,White,<=50K
Private,143809,edu2,Married,Tech-support,Male,0,0,40,White,<=50K
Self-emp-not-inc,268482,edu1,Married,Craft-repair,Male,0,0,40,White,<=50K
Private,302473,edu2,Single,Adm-clerical,Female,0,0,40,White,<=50K
Private,87891,edu3,Married,Sales,Male,0,0,60,White,<=50K
Private,115932,edu3,Single,Sales,Male,0,0,60,White,>50K
Private,150717,edu3,Single,Exec-managerial,Male,0,0,40,White,<=50K
Private,176683,edu2,Single,Other-service,Male,0,0,48,White,<=50K
Private,209955,edu2,Single,Craft-repair,Male,0,0,48,White,<=50K
Private,182163,edu2,Single,Sales,Female,0,0,40,White,<=50K
Private,214604,edu3,Married,Sales,Male,0,0,42,White,>50K
Private,285335,edu1,Married,Exec-managerial,Male,0,0,50,White,<=50K
Private,47298,edu3,Married,Prof-specialty,Male,0,0,60,White,>50K
Private,35603,edu2,Single,Other-service,Male,0,0,40,Black,<=50K
Private,149823,edu2,Married,Craft-repair,Male,0,0,40,White,<=50K
Private,167990,edu2,Married,Exec-managerial,Male,0,0,40,White,<=50K
Private,170983,edu3,Married,Exec-managerial,Male,0,0,60,White,>50K
Private,202872,edu3,Single,Adm-clerical,Female,0,0,45,White,<=50K
Private,73684,edu1,Married,Craft-repair,Male,0,0,40,White,<=50K
Private,72887,edu2,Single,Other-service,Male,0,0,24,Asian-Pac-Islander,<=50K
Local-gov,199688,edu3,Married,Protective-serv,Male,0,0,40,White,>50K
Federal-gov,100345,edu2,Single,Handlers-cleaners,Male,0,0,43,White,<=50K
Private,44434,edu2,Single,Tech-support,Male,0,0,35,White,<=50K
Private,59380,edu3,Single,Exec-managerial,Female,0,0,55,White,<=50K
Self-emp-not-inc,286836,edu1,Married,Craft-repair,Male,0,0,8,White,<=50K
Private,330132,edu3,Single,Sales,Female,0,0,60,White,<=50K
Private,129853,edu1,Single,Machine-op-inspct,Male,0,0,40,Black,<=50K
State-gov,126327,edu3,Single,Adm-clerical,Female,0,0,40,Black,<=50K
Private,205977,edu2,Married,Adm-clerical,Female,0,0,20,White,<=50K
Private,157980,edu2,Single,Adm-clerical,Female,0,0,32,White,<=50K
Private,270842,edu2,Single,Other-service,Female,0,0,40,White,<=50K
Private,297449,edu3,Married,Prof-specialty,Male,0,0,40,White,>50K
Private,255503,edu3,Single,Exec-managerial,Male,0,0,40,White,>50K
Private,107417,edu2,Single,Other-service,Male,0,0,37,White,<=50K
Private,108505,edu2,Single,Handlers-cleaners,Male,0,0,45,White,<=50K
Private,87284,edu2,Single,Handlers-cleaners,Male,0,0,40,White,<=50K
Self-emp-inc,37019,edu2,Single,Farming-fishing,Male,0,0,50,White,<=50K
Private,148298,edu3,Married,Adm-clerical,Female,0,0,40,White,<=50K
Private,260327,edu2,Single,Other-service,Female,0,0,18,White,<=50K
Private,89040,edu1,Married,Transport-moving,Male,0,0,47,White,<=50K
Private,163862,edu2,Single,Transport-moving,Male,0,0,40,White,<=50K
Private,159715,edu2,Married,Craft-repair,Male,0,0,20,White,<=50K
Local-gov,220054,edu3,Married,Prof-specialty,Male,0,1902,40,White,>50K
Local-gov,187969,edu3,Single,Prof-specialty,Female,0,0,80,White,<=50K
Private,41763,edu2,Married,Sales,Male,0,0,42,White,<=50K
Self-emp-not-inc,448026,edu3,Single,Craft-repair,Male,0,0,45,White,<=50K
Private,247547,edu2,Single,Other-service,Female,0,0,40,Black,<=50K
Self-emp-not-inc,157117,edu2,Married,Transport-moving,Male,0,0,40,White,<=50K
Private,169104,edu3,Married,Exec-managerial,Male,0,0,60,White,>50K
Private,160662,edu3,Married,Exec-managerial,Male,0,0,80,White,>50K
Private,255454,edu2,Single,Craft-repair,Male,0,0,30,Black,<=50K
State-gov,178818,edu2,Single,Prof-specialty,Female,0,0,20,White,<=50K
Federal-gov,178517,edu2,Single,Tech-support,Male,0,0,40,White,<=50K
Private,154374,edu3,Married,Prof-specialty,Male,7688,0,40,White,>50K
Private,342709,edu2,Married,Tech-support,Male,0,0,40,White,<=50K
Private,151989,edu3,Married,Tech-support,Female,0,0,40,White,<=50K
Self-emp-not-inc,109195,edu3,Married,Farming-fishing,Male,0,0,70,White,<=50K
Private,193215,edu2,Married,Exec-managerial,Male,0,0,50,White,<=50K
Private,114798,edu1,Single,Other-service,Female,0,0,20,White,<=50K
Private,204640,edu2,Single,Adm-clerical,Female,0,0,40,Black,<=50K
Private,121718,edu3,Married,Exec-managerial,Male,15024,0,48,White,>50K
Self-emp-not-inc,140985,edu2,Single,Craft-repair,Male,0,0,40,White,<=50K
Private,356567,edu3,Single,Tech-support,Male,0,0,60,White,<=50K
Private,273929,edu2,Married,Sales,Male,0,1628,60,White,<=50K
Private,34383,edu3,Married,Transport-moving,Male,0,0,55,White,<=50K
Self-emp-not-inc,29441,edu1,Married,Farming-fishing,Male,0,0,15,White,<=50K
State-gov,185554,edu2,Single,Other-service,Female,0,0,11,White,<=50K
Private,177465,edu2,Single,Sales,Female,0,0,25,White,<=50K
Private,263339,edu2,Married,Craft-repair,Male,5178,0,40,White,>50K
Private,145271,edu3,Married,Craft-repair,Male,0,0,40,Asian-Pac-Islander,<=50K
Self-emp-inc,478829,edu3,Married,Prof-specialty,Male,99999,0,50,White,>50K
Self-emp-inc,31661,edu2,Married,Farming-fishing,Male,0,0,65,White,<=50K
Private,206512,edu2,Single,Prof-specialty,Male,0,0,40,White,<=50K
Private,163831,edu2,Single,Other-service,Male,0,0,40,White,<=50K
Private,245356,edu2,Married,Exec-managerial,Male,7298,0,55,White,>50K
Private,157289,edu3,Single,Prof-specialty,Male,0,0,52,White,<=50K
Private,156025,edu2,Single,Exec-managerial,Female,0,0,40,White,<=50K
Private,159732,edu2,Married,Exec-managerial,Male,0,0,60,White,<=50K
Private,152744,edu2,Single,Other-service,Female,0,0,40,Asian-Pac-Islander,<=50K
Private,37202,edu3,Single,Prof-specialty,Female,0,0,45,White,<=50K
Private,71009,edu3,Single,Prof-specialty,Female,0,0,40,Asian-Pac-Islander,<=50K
Private,356017,edu1,Single,Other-service,Male,0,0,99,White,<=50K
Private,51662,edu1,Married,Other-service,Female,0,0,8,White,<=50K
Private,228265,edu2,Single,Handlers-cleaners,Female,0,0,30,White,<=50K
Self-emp-not-inc,193716,edu2,Married,Farming-fishing,Male,0,0,50,White,<=50K
Private,360457,edu2,Single,Exec-managerial,Female,0,0,30,White,<=50K
Self-emp-inc,175070,edu3,Married,Prof-specialty,Male,0,0,45,White,>50K
Private,168232,edu3,Married,Adm-clerical,Male,7298,0,40,White,>50K
Local-gov,65145,edu2,Married,Prof-specialty,Male,0,0,30,White,<=50K
State-gov,176949,edu3,Married,Protective-serv,Male,0,0,52,White,<=50K
Private,151089,edu2,Married,Transport-moving,Male,0,0,50,White,<=50K
Private,186905,edu2,Single,Adm-clerical,Female,99999,0,40,White,>50K
Private,141264,edu2,Single,Exec-managerial,Female,0,0,40,Black,<=50K
Private,50197,edu1,Single,Other-service,Female,0,0,40,Black,<=50K
Private,444607,edu2,Single,Sales,Female,0,0,25,White,<=50K
Private,123207,edu2,Married,Adm-clerical,Female,0,0,20,White,>50K
Private,116371,edu2,Single,Other-service,Female,0,0,38,White,<=50K
Private,113323,edu3,Married,Prof-specialty,Male,20051,0,40,White,>50K
Self-emp-inc,244803,edu2,Married,Sales,Male,0,1485,60,White,>50K
Private,206565,edu2,Single,Craft-repair,Male,0,0,45,Black,<=50K
Private,113843,edu2,Single,Other-service,Female,0,0,45,White,<=50K
Private,222882,edu2,Single,Exec-managerial,Female,0,0,45,White,<=50K
Private,192283,edu3,Married,Sales,Female,0,0,80,White,>50K
Private,134446,edu2,Single,Machine-op-inspct,Male,0,0,54,Black,<=50K
Self-emp-not-inc,193689,edu2,Single,Exec-managerial,Male,0,0,65,White,<=50K
Private,150471,edu3,Single,Other-service,Female,0,0,40,White,<=50K
Private,150726,edu2,Single,Adm-clerical,Female,0,0,40,White,<=50K
Local-gov,194515,edu3,Single,Prof-specialty,Female,0,0,37,Black,<=50K
Private,182142,edu2,Married,Craft-repair,Male,0,0,40,White,<=50K
Private,213152,edu2,Single,Sales,Male,0,0,40,White,<=50K
Private,168496,edu3,Married,Sales,Male,0,0,50,White,>50K
Self-emp-not-inc,140558,edu2,Married,Sales,Male,0,0,40,White,<=50K
Local-gov,153908,edu3,Single,Exec-managerial,Female,0,0,40,White,<=50K
Private,60890,edu2,Single,Craft-repair,Male,0,0,49,White,<=50K
Private,312055,edu3,Single,Exec-managerial,Male,0,0,40,White,>50K
State-gov,104280,edu3,Married,Prof-specialty,Male,0,0,55,White,>50K
Local-gov,294605,edu2,Single,Exec-managerial,Male,0,0,12,White,<=50K
Self-emp-not-inc,136986,edu3,Married,Exec-managerial,Male,7298,0,50,White,>50K
Private,136331,edu2,Married,Handlers-cleaners,Male,0,0,40,White,<=50K
Private,198759,edu3,Married,Sales,Male,15024,0,60,White,>50K
Local-gov,56340,edu3,Single,Prof-specialty,Female,0,0,40,White,<=50K
Self-emp-not-inc,195835,edu2,Single,Craft-repair,Male,0,0,45,White,<=50K
Private,409622,edu3,Married,Machine-op-inspct,Male,0,0,36,Other,<=50K
Self-emp-inc,81436,edu3,Married,Sales,Male,0,0,40,White,>50K
Private,101338,edu2,Married,Craft-repair,Male,0,0,40,White,>50K
Local-gov,157240,edu3,Single,Prof-specialty,Female,0,0,70,White,<=50K
Self-emp-not-inc,25825,edu2,Single,Craft-repair,Male,0,0,50,White,>50K
Self-emp-not-inc,149116,edu3,Single,Prof-specialty,Female,0,0,50,White,<=50K
Private,85139,edu2,Single,Adm-clerical,Female,0,0,40,White,<=50K
Private,93997,edu1,Married,Machine-op-inspct,Male,0,0,40,White,<=50K
Private,245378,edu2,Married,Sales,Male,0,0,60,White,<=50K
Private,120676,edu1,Single,Sales,Female,0,0,16,White,<=50K
Private,227399,edu3,Married,Exec-managerial,Male,0,0,40,Black,<=50K
Private,120461,edu2,Single,Sales,Female,0,0,40,White,<=50K
Local-gov,240504,edu3,Married,Exec-managerial,Male,0,0,40,White,>50K
State-gov,340269,edu2,Single,Protective-serv,Male,0,0,40,White,<=50K
Private,228472,edu3,Married,Craft-repair,Male,0,0,45,White,>50K
Self-emp-inc,142444,edu3,Single,Prof-specialty,Female,0,0,45,White,<=50K
Private,102821,edu2,Married,Craft-repair,Male,0,0,40,White,<=50K
Private,262511,edu1,Single,Sales,Male,0,0,20,White,<=50K
Self-emp-inc,188615,edu1,Married,Exec-managerial,Male,15024,0,20,White,>50K
Local-gov,205267,edu3,Married,Prof-specialty,Female,0,0,40,White,>50K
Private,152958,edu2,Married,Craft-repair,Male,0,0,40,White,>50K
Private,172297,edu3,Married,Adm-clerical,Male,0,1902,40,White,>50K
Private,261375,edu2,Single,Adm-clerical,Female,0,0,60,Black,<=50K
Private,277588,edu2,Married,Sales,Male,0,0,10,White,<=50K
Private,360770,edu1,Married,Machine-op-inspct,Male,0,0,40,Black,<=50K
Private,290922,edu3,Single,Prof-specialty,Female,0,0,40,White,<=50K
Private,154171,edu3,Married,Prof-specialty,Male,20051,0,60,White,>50K
Private,42907,edu2,Single,Machine-op-inspct,Male,0,0,48,White,<=50K
Private,213714,edu2,Single,Exec-managerial,Female,0,0,40,White,<=50K
Private,49749,edu2,Single,Adm-clerical,Female,0,0,40,White,>50K
Private,347491,edu1,Single,Craft-repair,Male,0,1876,46,White,<=50K
Private,304643,edu2,Single,Sales,Male,0,0,20,White,<=50K
Private,237914,edu2,Single,Craft-repair,Male,0,0,40,White,<=50K
Federal-gov,369468,edu3,Married,Prof-specialty,Male,0,0,40,White,>50K
Private,53367,edu1,Single,Other-service,Female,0,0,25,White,<=50K
Private,250541,edu1,Single,Other-service,Male,0,0,20,Black,<=50K
Private,69927,edu2,Married,Other-service,Female,0,0,16,Black,<=50K
Private,102444,edu1,Married,Machine-op-inspct,Male,0,0,40,White,<=50K
Self-emp-not-inc,106118,edu2,Married,Sales,Male,0,0,70,White,>50K
Private,144752,edu2,Married,Exec-managerial,Male,0,0,40,Amer-Indian-Eskimo,>50K
Private,28225,edu2,Married,Transport-moving,Male,0,0,58,White,<=50K
Private,416745,edu1,Married,Machine-op-inspct,Male,0,0,40,White,<=50K
Private,187625,edu2,Married,Sales,Female,0,0,40,White,>50K
Private,176486,edu3,Single,Other-service,Female,0,0,40,White,<=50K
Private,31368,edu2,Married,Craft-repair,Male,0,0,40,White,<=50K
Private,162108,edu3,Single,Adm-clerical,Female,0,0,40,White,<=50K
Self-emp-not-inc,101771,edu1,Married,Exec-managerial,Male,0,0,25,White,<=50K
Private,146719,edu2,Single,Transport-moving,Female,0,0,45,White,<=50K
Private,231813,edu1,Married,Transport-moving,Male,0,0,40,White,<=50K
Private,331806,edu2,Single,Transport-moving,Male,0,0,37,Black,<=50K
Self-emp-inc,98980,edu2,Married,Exec-managerial,Male,0,0,99,White,>50K
Private,430554,edu2,Married,Exec-managerial,Male,0,0,50,White,>50K
Private,198068,edu3,Married,Prof-specialty,Male,0,0,50,White,<=50K
Private,228255,edu2,Single,Other-service,Male,0,0,30,White,<=50K
Private,97165,edu2,Single,Machine-op-inspct,Female,0,0,40,White,<=50K
Federal-gov,248919,edu2,Married,Transport-moving,Male,0,2051,40,White,<=50K
Local-gov,237546,edu2,Married,Exec-managerial,Male,0,0,99,White,<=50K
Private,144032,edu2,Married,Exec-managerial,Male,0,0,60,White,<=50K
Private,149396,edu2,Single,Other-service,Female,0,0,30,Black,<=50K
Private,159796,edu2,Single,Other-service,Female,0,0,12,White,<=50K
Private,195860,edu2,Married,Craft-repair,Male,0,0,40,White,<=50K
Self-emp-not-inc,349151,edu2,Married,Exec-managerial,Male,3411,0,40,White,<=50K
Private,244945,edu2,Married,Craft-repair,Male,0,0,40,White,<=50K
Private,132879,edu2,Married,Exec-managerial,Male,0,0,50,White,>50K
Self-emp-inc,183870,edu1,Married,Transport-moving,Female,0,0,40,White,<=50K
Self-emp-not-inc,340880,edu3,Married,Sales,Male,0,0,48,White,<=50K
Private,216116,edu2,Single,Adm-clerical,Female,0,0,40,Black,<=50K
Private,161708,edu2,Single,Other-service,Female,0,0,20,White,<=50K
Private,136080,edu2,Single,Sales,Female,0,0,31,White,<=50K
Self-emp-inc,374905,edu2,Married,Sales,Male,0,0,50,White,>50K
Private,245790,edu2,Single,Craft-repair,Male,0,0,40,White,<=50K
Private,200318,edu3,Single,Sales,Female,0,0,35,White,<=50K
Private,155509,edu3,Single,Prof-specialty,Female,0,0,32,Black,<=50K
Self-emp-inc,193524,edu2,Married,Farming-fishing,Male,0,0,40,White,>50K
Private,409443,edu1,Married,Handlers-cleaners,Male,0,0,25,White,<=50K
Private,185336,edu2,Single,Sales,Female,0,0,35,White,<=50K
Private,228216,edu2,Single,Handlers-cleaners,Male,0,0,20,White,<=50K
Private,92298,edu1,Married,Machine-op-inspct,Male,0,0,15,White,<=50K
Private,178353,edu2,Married,Prof-specialty,Male,0,0,40,White,>50K
Self-emp-not-inc,162758,edu2,Married,Handlers-cleaners,Male,0,0,56,White,>50K
Private,99697,edu2,Single,Handlers-cleaners,Female,0,0,40,White,<=50K
Private,161075,edu2,Single,Craft-repair,Male,0,0,40,White,<=50K
