year,marital,divorce,childs,age,educ,sex,race,relig,xmovie,pornlaw,hapmar
1983,married,noanswer,3,46,15,male,white,protestant,x_no,illegalillegal8,prettyhappy
1973,married,ds_no,2,53,16,female,black,protestant,x_no,illegalillegal8,prettyhappy
1991,married,ds_no,1,41,14,female,white,none,x_no,illegal,prettyhappy
1980,married,ds_no,2,21,11,female,white,protestant,x_no,illegalillegal8,prettyhappy
2006,married,ds_no,2,32,20,female,white,protestant,x_no,illegalillegal8,prettyhappy
1996,married,ds_yes,2,39,12,female,black,none,x_no,illegalillegal8,prettyhappy
2000,married,ds_no,0,33,16,male,white,none,x_no,illegalillegal8,prettyhappy
1973,married,ds_no,3,54,6,female,other,protestant,x_yes,illegalillegal8,prettyhappy
1996,married,ds_no,5,48,17,female,white,catholic,x_no,illegal,prettyhappy
1980,married,ds_yes,0,54,15,female,white,protestant,x_no,dontknow,prettyhappy
1984,married,ds_yes,3,33,15,female,white,protestant,x_yes,illegalillegal8,prettyhappy
2002,married,ds_no,0,28,12,female,other,catholic,x_yes,legal,prettyhappy
1989,married,ds_no,5,60,10,male,other,protestant,x_no,illegal,prettyhappy
2012,married,ds_no,3,55,20,female,white,protestant,x_no,illegalillegal8,prettyhappy
1994,married,ds_no,3,48,12,male,white,catholic,x_no,illegalillegal8,prettyhappy
1986,married,ds_no,0,28,12,male,white,catholic,x_yes,illegalillegal8,prettyhappy
1980,married,ds_no,0,70,12,male,white,jewish,x_no,illegalillegal8,prettyhappy
1984,married,ds_no,9,70,12,female,white,protestant,x_yes,illegal,prettyhappy
2016,married,ds_no,1,25,13,female,white,protestant,x_yes,illegal,prettyhappy
1994,married,ds_no,3,59,11,male,white,protestant,x_no,illegal,prettyhappy
1996,married,ds_no,2,43,12,female,white,protestant,x_no,illegalillegal8,prettyhappy
1998,married,ds_yes,3,61,14,male,white,catholic,x_no,illegalillegal8,prettyhappy
2016,married,ds_no,3,76,16,female,white,protestant,x_no,illegalillegal8,prettyhappy
1983,married,ds_no,4,60,12,female,white,protestant,x_yes,illegal,prettyhappy
2014,married,ds_no,0,83,18,female,white,protestant,x_no,illegal,prettyhappy
1978,married,ds_no,2,37,12,female,white,protestant,x_no,illegal,prettyhappy
1986,married,ds_yes,7,48,13,male,white,none,x_yes,illegalillegal8,prettyhappy
1986,married,ds_no,1,28,12,female,black,protestant,x_yes,illegalillegal8,prettyhappy
1989,married,ds_no,4,49,9,male,white,none,x_no,illegal,prettyhappy
1983,married,ds_no,2,74,7,female,white,protestant,x_no,illegal,prettyhappy
1983,married,ds_no,1,27,12,female,black,protestant,x_no,illegalillegal8,prettyhappy
2016,married,ds_yes,1,78,18,male,white,none,x_yes,illegalillegal8,prettyhappy
1998,married,ds_no,2,39,12,male,white,catholic,x_yes,illegalillegal8,prettyhappy
1978,married,ds_no,3,48,12,male,white,catholic,x_yes,illegalillegal8,prettyhappy
1996,married,ds_yes,2,56,15,male,white,protestant,x_yes,illegalillegal8,prettyhappy
1987,married,ds_yes,1,40,18,female,white,protestant,x_yes,illegalillegal8,prettyhappy
1988,married,ds_no,2,99,12,female,white,jewish,x_yes,illegalillegal8,prettyhappy
1991,married,ds_no,1,24,13,female,white,protestant,x_yes,illegalillegal8,prettyhappy
2018,married,ds_no,2,66,12,female,white,protestant,x_no,illegalillegal8,prettyhappy
2016,married,ds_no,4,69,11,male,white,protestant,x_no,illegal,prettyhappy
1998,married,ds_yes,4,56,9,female,white,protestant,x_no,illegal,prettyhappy
1980,married,ds_yes,5,57,11,male,white,catholic,x_no,illegalillegal8,prettyhappy
2006,married,ds_yes,3,77,14,female,white,protestant,x_no,illegal,prettyhappy
1983,married,ds_no,1,32,12,female,white,protestant,x_no,illegal,prettyhappy
1973,married,ds_no,2,51,12,male,white,catholic,x_no,illegalillegal8,prettyhappy
1976,married,ds_no,0,51,12,male,white,protestant,x_no,illegalillegal8,prettyhappy
2008,married,ds_yes,5,49,12,female,black,protestant,x_no,illegalillegal8,prettyhappy
1993,married,ds_yes,0,64,15,female,white,catholic,x_no,illegal,prettyhappy
1998,married,ds_no,2,50,16,male,white,none,x_no,illegalillegal8,prettyhappy
2010,married,ds_no,4,88,12,male,white,protestant,x_no,illegalillegal8,prettyhappy
2006,married,ds_yes,1,44,12,female,white,protestant,x_no,illegal,prettyhappy
2002,married,ds_no,5,43,12,female,white,protestant,x_no,illegal,prettyhappy
1978,married,ds_no,0,31,18,male,white,protestant,x_no,illegalillegal8,prettyhappy
2008,married,ds_no,0,28,16,female,white,none,x_no,illegalillegal8,prettyhappy
1978,married,ds_no,4,70,9,female,white,protestant,x_no,illegal,prettyhappy
1986,married,ds_no,3,33,12,female,white,catholic,x_yes,illegalillegal8,prettyhappy
1991,married,ds_no,2,24,13,female,white,protestant,x_no,illegal,prettyhappy
2010,married,ds_no,8,76,12,female,white,protestant,x_yes,illegalillegal8,prettyhappy
2014,married,ds_yes,4,51,12,male,white,catholic,x_no,illegalillegal8,prettyhappy
1991,married,ds_yes,3,38,12,female,white,none,x_no,illegal,prettyhappy
1978,married,ds_no,2,50,12,male,white,protestant,x_no,illegal,prettyhappy
2006,married,ds_yes,1,64,12,female,white,protestant,x_no,illegal,prettyhappy
1994,married,ds_no,2,32,12,male,white,catholic,x_no,illegalillegal8,prettyhappy
2016,married,ds_no,2,33,15,male,white,catholic,x_yes,illegalillegal8,prettyhappy
1988,married,ds_yes,2,37,12,male,white,protestant,x_yes,illegalillegal8,prettyhappy
2004,married,ds_no,1,39,17,female,white,none,x_no,illegalillegal8,prettyhappy
1987,married,ds_no,2,38,12,female,white,protestant,x_yes,illegalillegal8,prettyhappy
1987,married,ds_no,4,32,12,female,other,protestant,x_no,illegal,prettyhappy
1986,married,ds_yes,4,39,12,female,white,catholic,x_yes,illegalillegal8,prettyhappy
1983,married,ds_yes,2,30,14,female,white,protestant,x_no,illegalillegal8,prettyhappy
1986,married,ds_yes,2,35,14,female,black,other,x_no,illegal,prettyhappy
1990,married,ds_no,2,39,12,male,white,protestant,x_no,illegalillegal8,prettyhappy
1984,married,ds_yes,4,52,6,male,white,protestant,x_no,illegal,prettyhappy
2002,married,ds_yes,1,56,14,male,white,none,x_no,illegalillegal8,prettyhappy
1980,married,ds_no,2,56,16,female,white,protestant,x_no,illegalillegal8,prettyhappy
2000,married,ds_no,2,32,12,female,white,none,x_no,illegal,prettyhappy
1991,married,ds_no,1,37,12,female,black,catholic,x_no,illegalillegal8,prettyhappy
1976,married,ds_no,2,20,9,male,white,catholic,x_yes,illegalillegal8,prettyhappy
1998,married,ds_yes,1,50,16,male,white,protestant,x_no,illegalillegal8,prettyhappy
2000,married,ds_no,0,28,16,male,white,catholic,x_yes,illegal,prettyhappy
2014,married,ds_no,3,58,2,male,other,catholic,x_yes,illegalillegal8,prettyhappy
1983,married,ds_no,7,60,12,female,white,protestant,x_no,illegal,prettyhappy
1983,married,ds_no,3,38,17,male,white,protestant,x_no,illegal,prettyhappy
1987,married,ds_no,2,64,12,female,white,catholic,x_no,illegal,prettyhappy
1987,married,ds_yes,2,34,12,female,white,protestant,x_yes,illegalillegal8,prettyhappy
1984,married,ds_no,1,46,13,female,black,protestant,x_no,illegalillegal8,prettyhappy
2004,married,ds_yes,2,33,11,male,white,catholic,x_yes,illegalillegal8,prettyhappy
1987,married,ds_no,3,43,16,female,black,protestant,x_yes,illegalillegal8,prettyhappy
1993,married,ds_no,2,48,12,female,white,protestant,x_no,illegalillegal8,prettyhappy
2014,married,ds_no,3,30,17,female,white,protestant,x_no,illegal,prettyhappy
2008,married,ds_no,2,64,14,female,other,catholic,x_no,illegalillegal8,prettyhappy
1978,married,ds_no,1,71,7,female,white,catholic,x_no,illegal,prettyhappy
1998,married,ds_yes,2,42,12,female,white,none,x_no,illegal,prettyhappy
1975,married,ds_no,3,81,7,female,white,protestant,x_no,illegal,prettyhappy
1994,married,ds_yes,2,24,13,female,white,protestant,x_no,illegalillegal8,prettyhappy
1984,married,ds_no,8,69,4,male,black,protestant,x_no,illegal,prettyhappy
2014,married,ds_no,3,46,18,female,white,christian,x_no,illegal,prettyhappy
1998,married,ds_no,4,40,16,male,white,catholic,x_no,illegal,prettyhappy
1975,married,ds_yes,0,57,11,male,white,protestant,x_no,illegalillegal8,prettyhappy
1976,married,ds_no,2,34,14,female,white,protestant,x_no,illegalillegal8,prettyhappy
1993,married,ds_no,2,75,12,male,white,jewish,x_yes,illegalillegal8,prettyhappy
2002,married,ds_no,2,43,14,female,white,catholic,x_no,illegalillegal8,prettyhappy
1996,married,ds_no,3,37,17,male,white,protestant,x_no,illegal,prettyhappy
1988,married,ds_no,2,75,12,male,white,catholic,x_no,illegal,prettyhappy
2006,married,ds_no,0,24,17,male,white,protestant,x_no,illegal,prettyhappy
1996,married,ds_no,1,26,14,male,white,none,x_yes,illegalillegal8,prettyhappy
1973,married,ds_no,1,66,8,female,white,protestant,x_no,illegal,prettyhappy
1991,married,ds_yes,4,41,12,female,white,protestant,x_no,illegalillegal8,prettyhappy
1986,married,ds_yes,4,28,12,male,white,none,x_no,illegalillegal8,prettyhappy
1994,married,ds_no,3,29,9,female,white,protestant,x_no,illegal,prettyhappy
1980,married,ds_no,1,50,20,male,white,protestant,x_no,illegal,prettyhappy
2012,married,ds_no,2,77,12,male,white,none,x_no,illegalillegal8,prettyhappy
1993,married,ds_no,2,51,14,female,white,catholic,x_no,illegalillegal8,prettyhappy
1983,married,ds_no,3,24,11,female,white,catholic,x_yes,illegalillegal8,prettyhappy
1989,married,ds_no,2,47,17,female,white,catholic,x_no,illegalillegal8,prettyhappy
2006,married,ds_yes,3,60,12,female,black,protestant,x_yes,illegalillegal8,prettyhappy
1994,married,ds_no,1,30,12,female,white,catholic,x_yes,illegalillegal8,prettyhappy
1988,married,ds_no,0,75,9,female,white,protestant,x_no,illegal,prettyhappy
2010,married,ds_yes,2,45,12,female,white,none,x_no,illegalillegal8,prettyhappy
1984,married,ds_no,3,58,11,male,white,catholic,x_no,illegalillegal8,prettyhappy
1983,married,ds_yes,0,34,14,male,white,none,x_yes,illegalillegal8,prettyhappy
1998,married,ds_no,1,70,3,male,white,catholic,x_no,illegalillegal8,prettyhappy
1986,married,ds_no,6,53,12,female,white,catholic,x_no,illegal,prettyhappy
1994,married,ds_no,2,31,12,male,white,protestant,x_yes,illegalillegal8,prettyhappy
2006,married,ds_no,1,51,12,female,white,protestant,x_no,illegalillegal8,prettyhappy
1978,married,ds_yes,1,22,12,female,white,protestant,x_no,illegal,prettyhappy
1984,married,ds_no,1,61,14,male,white,catholic,x_no,illegal,prettyhappy
1975,married,ds_yes,6,40,14,female,black,noanswer,x_no,illegalillegal8,prettyhappy
1996,married,ds_no,1,34,19,female,white,none,x_no,legal,prettyhappy
1984,married,ds_no,1,24,13,female,white,protestant,x_no,illegal,prettyhappy
1994,married,ds_yes,4,60,16,male,white,none,x_no,legal,prettyhappy
2012,married,ds_no,2,46,14,female,black,protestant,x_yes,illegalillegal8,prettyhappy
2006,married,ds_yes,1,49,12,male,white,buddhism,x_no,illegalillegal8,prettyhappy
2010,married,ds_yes,2,59,14,female,white,protestant,x_no,illegal,prettyhappy
1975,married,ds_no,2,57,14,male,white,jewish,x_yes,legal,prettyhappy
2010,married,ds_yes,1,63,14,female,white,protestant,x_no,illegalillegal8,prettyhappy
2010,married,ds_yes,4,67,12,female,white,protestant,x_no,illegal,prettyhappy
1998,married,ds_no,2,47,13,male,white,protestant,x_no,illegal,prettyhappy
2012,married,ds_no,1,56,15,female,white,protestant,x_no,illegal,prettyhappy
1994,married,ds_no,2,40,14,male,white,protestant,x_yes,illegalillegal8,prettyhappy
2018,married,ds_no,1,67,16,male,white,protestant,x_no,illegalillegal8,prettyhappy
1973,married,ds_no,3,43,12,female,white,protestant,x_yes,illegal,prettyhappy
2010,married,ds_no,2,59,14,male,white,protestant,x_no,illegalillegal8,prettyhappy
2006,married,ds_no,0,26,17,female,white,protestant,x_no,illegal,prettyhappy
2016,married,ds_no,3,52,12,female,white,catholic,x_no,illegal,prettyhappy
2000,married,ds_no,3,40,12,female,white,catholic,x_yes,illegalillegal8,prettyhappy
2008,married,ds_no,2,50,12,female,other,christian,x_no,illegalillegal8,prettyhappy
2008,married,ds_no,2,54,14,female,white,protestant,x_no,illegal,prettyhappy
1978,married,ds_no,2,26,12,female,white,none,x_no,illegalillegal8,prettyhappy
1998,married,ds_yes,2,40,13,male,white,protestant,x_no,illegalillegal8,prettyhappy
1980,married,ds_yes,2,53,18,male,white,protestant,x_no,illegalillegal8,prettyhappy
1994,married,ds_no,4,28,11,male,white,none,x_no,illegalillegal8,prettyhappy
1973,married,noanswer,1,65,14,female,white,protestant,x_no,illegalillegal8,prettyhappy
1986,married,ds_no,0,48,18,female,white,protestant,x_no,illegal,prettyhappy
2014,married,ds_yes,1,61,14,female,white,protestant,x_no,illegalillegal8,prettyhappy
2000,married,ds_no,2,45,16,male,white,none,x_no,illegalillegal8,prettyhappy
2004,married,ds_no,2,43,14,female,white,catholic,x_no,illegal,prettyhappy
1973,married,ds_no,2,28,11,female,black,protestant,x_yes,illegalillegal8,prettyhappy
1978,married,ds_no,1,32,12,male,white,protestant,x_no,illegalillegal8,prettyhappy
1987,married,ds_yes,3,43,11,female,white,protestant,x_no,illegal,prettyhappy
1993,married,ds_no,2,38,13,female,white,catholic,x_no,illegal,prettyhappy
1980,married,noanswer,4,67,12,female,white,jewish,x_no,illegal,prettyhappy
1986,married,ds_no,2,57,16,male,white,jewish,x_no,illegalillegal8,prettyhappy
1978,married,ds_no,5,58,9,male,white,none,x_no,illegalillegal8,prettyhappy
1991,married,ds_no,0,35,14,male,white,jewish,x_yes,illegalillegal8,prettyhappy
2000,married,ds_no,0,33,18,female,white,protestant,x_no,illegalillegal8,prettyhappy
1986,married,ds_no,2,52,12,female,white,protestant,x_no,illegal,prettyhappy
2002,married,ds_no,2,29,12,male,white,catholic,x_no,illegalillegal8,prettyhappy
2008,married,ds_no,4,49,9,female,other,catholic,x_no,illegalillegal8,prettyhappy
1978,married,ds_no,1,25,12,male,black,protestant,x_yes,illegalillegal8,prettyhappy
1998,married,ds_no,4,66,12,female,white,protestant,x_no,illegal,prettyhappy
2006,married,ds_no,1,63,18,female,white,none,x_yes,illegalillegal8,prettyhappy
1998,married,ds_no,3,37,13,female,black,protestant,x_no,illegal,prettyhappy
1983,married,ds_yes,1,54,11,female,white,protestant,x_no,illegal,prettyhappy
1996,married,ds_no,5,39,16,male,white,protestant,x_no,illegalillegal8,prettyhappy
1991,married,ds_no,5,67,11,male,white,protestant,x_no,noanswer,prettyhappy
1975,married,ds_no,0,21,12,female,white,protestant,x_no,illegal,prettyhappy
1988,married,ds_yes,1,45,12,female,white,protestant,x_no,illegalillegal8,prettyhappy
1991,married,ds_no,1,78,12,female,white,protestant,x_no,illegal,prettyhappy
1984,married,ds_no,2,29,16,male,white,protestant,x_no,illegalillegal8,prettyhappy
2004,married,ds_no,1,35,12,female,other,protestant,x_yes,illegal,prettyhappy
1987,married,ds_yes,5,65,16,male,black,protestant,x_no,illegalillegal8,prettyhappy
1987,married,ds_no,1,57,18,female,white,protestant,x_no,illegalillegal8,prettyhappy
2016,married,ds_no,2,25,12,male,black,protestant,x_no,illegal,prettyhappy
2014,married,ds_yes,4,44,16,male,white,protestant,x_no,illegal,prettyhappy
2012,married,ds_no,4,26,12,female,white,protestant,x_no,illegal,prettyhappy
2000,married,ds_no,3,44,15,female,black,protestant,x_no,illegal,prettyhappy
1989,married,ds_yes,0,37,14,male,white,catholic,x_no,illegal,prettyhappy
1987,married,ds_no,5,66,12,female,white,catholic,x_no,illegal,prettyhappy
1996,married,ds_no,3,71,12,female,white,protestant,x_no,illegal,prettyhappy
1994,married,ds_no,2,32,11,male,white,none,x_yes,illegalillegal8,prettyhappy
1994,married,ds_no,2,64,12,female,white,protestant,x_no,illegal,prettyhappy
2004,married,ds_yes,2,33,14,female,other,buddhism,x_no,illegalillegal8,prettyhappy
1973,married,ds_no,2,41,9,female,white,catholic,x_no,illegalillegal8,prettyhappy
1991,married,ds_no,2,52,16,male,white,protestant,x_yes,illegal,prettyhappy
1989,married,ds_no,4,76,12,female,white,protestant,x_no,illegalillegal8,prettyhappy
2008,married,ds_no,5,47,9,female,white,catholic,x_no,illegalillegal8,prettyhappy
1986,married,ds_yes,4,24,11,male,white,none,x_yes,illegalillegal8,prettyhappy
1986,married,ds_no,1,27,11,male,white,protestant,x_yes,illegalillegal8,veryhappy
1976,married,ds_no,2,29,12,female,white,catholic,x_no,illegalillegal8,veryhappy
1976,married,ds_no,3,37,11,female,white,protestant,x_no,illegal,veryhappy
1975,married,ds_no,0,27,13,female,white,catholic,x_yes,illegalillegal8,veryhappy
1984,married,ds_no,3,48,9,female,white,catholic,x_no,illegalillegal8,veryhappy
2004,married,ds_no,2,48,16,male,white,none,x_no,illegalillegal8,veryhappy
1983,married,ds_yes,2,49,12,female,white,protestant,x_no,illegalillegal8,veryhappy
2014,married,ds_no,4,57,14,male,white,catholic,x_no,illegalillegal8,veryhappy
1989,married,ds_no,2,29,12,female,white,protestant,x_no,illegalillegal8,veryhappy
2008,married,ds_no,3,26,14,male,white,christian,x_no,illegal,veryhappy
1987,married,ds_yes,8,73,9,male,black,protestant,x_no,dontknow,veryhappy
1984,married,ds_no,0,65,18,male,white,catholic,x_yes,illegalillegal8,veryhappy
1973,married,ds_no,6,36,12,female,white,catholic,x_no,illegalillegal8,veryhappy
1984,married,ds_no,1,63,12,female,white,catholic,x_no,illegal,veryhappy
2008,married,ds_no,3,47,20,female,other,protestant,x_no,illegalillegal8,veryhappy
2012,married,ds_no,3,37,14,male,white,protestant,x_yes,illegal,veryhappy
1990,married,ds_no,2,39,12,male,white,none,x_no,dontknow,veryhappy
1973,married,ds_no,2,71,12,male,white,catholic,x_no,illegal,veryhappy
1998,married,ds_no,4,31,12,female,white,protestant,x_no,illegalillegal8,veryhappy
2016,married,ds_no,2,68,13,female,white,catholic,x_no,illegal,veryhappy
1975,married,ds_no,2,34,16,male,white,jewish,x_yes,legal,veryhappy
2004,married,ds_no,2,56,18,male,white,catholic,x_no,illegalillegal8,veryhappy
1986,married,ds_no,1,23,13,female,white,catholic,x_no,illegalillegal8,veryhappy
2010,married,ds_no,0,26,12,female,white,catholic,x_yes,illegalillegal8,veryhappy
1976,married,ds_no,0,28,14,male,black,catholic,x_no,illegal,veryhappy
2008,married,ds_no,2,44,18,female,white,protestant,x_no,illegal,veryhappy
1986,married,ds_no,2,34,11,female,white,protestant,x_yes,illegalillegal8,veryhappy
2010,married,ds_yes,3,40,11,male,white,none,x_no,illegalillegal8,veryhappy
2010,married,ds_no,1,36,13,female,other,catholic,x_no,illegalillegal8,veryhappy
1986,married,ds_yes,1,33,12,female,white,catholic,x_yes,illegalillegal8,veryhappy
1986,married,ds_no,3,42,13,female,white,catholic,x_no,illegal,veryhappy
